logFC	logCPM	PValue	FDR
Saci_1719	-0.227734091011516	7.81805949148425	0.506221105018417	0.726835354882207
Saci_0237	0.262972616701906	7.51739651550252	0.506515675305626	0.726835354882207
Saci_1536	0.268317131222039	7.17577579070004	0.50999797447762	0.730532345716302
Saci_2260	0.219980434880154	8.23615137792453	0.51119605689009	0.730532345716302
Saci_0490	-0.277151408660911	7.15753094551638	0.511299073789356	0.730532345716302
Saci_0423	-0.227602882301748	8.14671087435926	0.516043528625709	0.735309224848576
Saci_1203	-0.207290803892585	12.5788888528426	0.516123393473774	0.735309224848576
Saci_0795	0.250948480286585	7.4421382798163	0.51812434418744	0.736093059905474
Saci_1205	-0.301173265010273	6.95463113083027	0.518156141866995	0.736093059905474
Saci_1669	-0.212193960507387	9.34539258425206	0.520072886967855	0.737760538227258
Saci_0213	0.260991165758271	11.0959011262852	0.523355469599198	0.741358033255354
Saci_1963	-0.244288357174042	7.28326285336797	0.525163390123465	0.742859325345585
Saci_1324	-0.200395418399195	11.8973839656671	0.528687735835145	0.746780827431435
Saci_1567	0.220695794424669	7.56038061577068	0.529635629206512	0.74705707358248
Saci_0618	-0.194441144881104	9.89247293217174	0.536501859269295	0.754727992251177
Saci_0114	0.220365669381343	7.74436581951259	0.536594121378984	0.754727992251177
Saci_2197	-0.189133833325118	8.40107375328516	0.53768724705672	0.755195808100881
Saci_1248	-0.198185493525842	8.5206118148815	0.540729258648178	0.757182526173275
Saci_1763	-0.188464290753159	9.52957492025194	0.540751358336374	0.757182526173275
Saci_1417	0.20064749942242	8.58115866672232	0.541389318814728	0.757182526173275
Saci_0448	0.230713376283102	7.55210906052293	0.546976958950557	0.762311230543692
Saci_1494	0.211974209406866	7.95216928191315	0.547425120243562	0.762311230543692
Saci_0856	-0.183109568527309	13.3917834297872	0.547581070602022	0.762311230543692
Saci_1640	-0.189988039445083	9.26878966897035	0.548650189377133	0.762311230543692
Saci_0071	-0.200660176633086	8.16239485454446	0.549305582825028	0.762311230543692
Saci_0258	-0.199609600013912	8.55946965839379	0.55003528679087	0.762311230543692
Saci_1507	-0.181552913097253	9.22838840212958	0.550430163443935	0.762311230543692
Saci_0615	-0.208179708333625	7.79858760594522	0.555500516269479	0.768261856066285
Saci_0162	-0.184694530722005	10.5986097806436	0.556546159073298	0.768637463087322
Saci_0039	-0.18004973712674	9.06043111528172	0.557478476520825	0.768855732201638
Saci_0295	-0.183646054128504	9.06076101817079	0.561676014170536	0.773570432831265
Saci_2352	0.176869160753138	9.23875374772378	0.565241710981441	0.776911768565872
Saci_2301	0.211279995065094	7.46444607734214	0.565666876810801	0.776911768565872
Saci_0024	0.202243602141979	8.88722393822614	0.567199467319907	0.777940705868326
Saci_1045	-0.181276834004532	11.3215131731723	0.568904645947646	0.77892050303114
Saci_1779	-0.173239601790257	9.14858059469812	0.569482663847541	0.77892050303114
Saci_2138	0.177053444788336	10.0412481559101	0.57161897017269	0.780767039039177
Saci_0685	-0.218559478941099	7.30108367930226	0.574843115165849	0.783175779869195
Saci_1243	0.18159984212008	10.8802926349063	0.574959862562581	0.783175779869195
Saci_0824	0.199328984585424	7.82068334678563	0.58012493569165	0.788620934274538
Saci_1377	-0.180025124797025	12.0345551983829	0.581256923615882	0.788620934274538
Saci_1036	-0.281366867366206	6.90610889929763	0.581339903211442	0.788620934274538
Saci_1513	0.199444750962389	7.94194295476998	0.585644530136642	0.792659525065883
Saci_1418	0.183678198895	10.929132568252	0.586648454481883	0.792659525065883
Saci_0601	0.23982743857618	7.1478987377122	0.586711733054808	0.792659525065883
Saci_2338	0.183793164917514	9.18014327108257	0.587836303605806	0.793099795489898
Saci_1776	-0.243724347284934	6.8476947250734	0.588933630313038	0.793479820770274
Saci_1545	-0.167869246543264	9.72605023462135	0.590442611672942	0.793479820770274
Saci_2247	0.206017339802466	7.25756802410535	0.590515193906579	0.793479820770274
Saci_0230	0.192563541665178	8.03491745584931	0.592512891199907	0.795088244542578
Saci_0700	-0.216817531695616	7.39900876936409	0.596625045114783	0.799525870174061
Saci_1675	0.184663572554758	8.12009228951334	0.598157775670206	0.800499556927917
Saci_2374	0.171236159460498	8.25020243478848	0.599873094890846	0.80073430183776
Saci_0557	0.258872391687307	7.08326353464063	0.600515656095395	0.80073430183776
Saci_0214	-0.195596174945859	9.986914955768	0.60075232111695	0.80073430183776
Saci_0285	-0.20919954914666	7.39645004956572	0.601901986944668	0.801007643587095
Saci_1742	0.224582136205981	7.10025602684019	0.602570704692407	0.801007643587095
Saci_0675	-0.167216713416272	9.88614000591476	0.603466051820755	0.801125386975949
Saci_1630	-0.163572489847119	11.3019255041723	0.604726831989136	0.801727295280657
Saci_0717	0.173651324298493	8.30554739907335	0.608853037965481	0.805965195888304
Saci_1749	0.17694926853573	8.16768118394156	0.609546688934659	0.805965195888304
Saci_1542	-0.262110554448867	6.62178112907108	0.610705004137453	0.806422964240014
Saci_1304	0.18595351092883	7.93841202461049	0.612686103327988	0.807964542635713
Saci_1753	0.236278630660034	7.13649469367393	0.614678381086369	0.80951675387104
Saci_1331	0.189070331509329	8.11854954244831	0.615619729503299	0.809682637611624
Saci_1057	-0.166916990765791	8.83213921821773	0.617630758008175	0.811253098812325
Saci_1296	0.159943189663362	8.45616450400287	0.619854562297211	0.812349462452282
Saci_1534	0.157802987326103	8.35599575538564	0.620101603765186	0.812349462452282
Saci_0450	0.152586422265214	10.9478334573107	0.62281108045226	0.814158936158457
Saci_0275	0.213086465411246	7.15729796348091	0.623122650030641	0.814158936158457
Saci_0459	-0.201639114975654	7.56458889627135	0.630182469642967	0.821834041546792
Saci_1674	0.186773076916502	7.48844080892037	0.630652104389381	0.821834041546792
Saci_0839	-0.183394157327727	7.92043243500108	0.633413929719923	0.8243512873026
Saci_0189	-0.142825519808476	9.26778017742303	0.634893882751718	0.825195844990125
Saci_0647	0.186736247617004	7.36046950166511	0.640954001329178	0.831983429176306
Saci_2119	0.207721790806819	6.75440505706456	0.643977392093112	0.834816645363525
Saci_0801	0.145700065968753	8.9898051053289	0.64503248064809	0.835094202455741
Saci_1224	-0.168911909223702	14.3918438137158	0.647573135741177	0.83729182785285
Saci_1662	0.150756019354608	9.93723625706744	0.650288311880693	0.839030614799391
Saci_0790	-0.14502806016204	10.3153680135902	0.651312920769801	0.839030614799391
Saci_0415	-0.155655516505364	9.25161059608268	0.6514527734243	0.839030614799391
Saci_0737	-0.198055856900947	7.03169814698536	0.654247647962905	0.841538749257985
Saci_1449	0.206029905510398	7.63313689453437	0.656586765098132	0.843454925928131
Saci_0949	0.179915811069664	7.24496864487569	0.662196079528255	0.849258901692192
Saci_1539	-0.161833136336393	7.46724371618163	0.662815356305588	0.849258901692192
Saci_0242	-0.139879261180662	10.1179785721176	0.664024106896915	0.849508145666839
Saci_0383	0.155849529282462	7.93596907526946	0.665513472768464	0.849508145666839
Saci_1405	-0.183196489346906	7.0002382486751	0.665752365722721	0.849508145666839
Saci_0161	0.161468175970671	8.25046353879043	0.66723236245716	0.849508145666839
Saci_0789	0.137016871791637	11.1055688100382	0.667287365176369	0.849508145666839
Saci_0773	-0.187377540796154	6.99894120642777	0.669709806644249	0.85036676923306
Saci_1127	-0.189698867471958	7.55479246022074	0.669816026019709	0.85036676923306
Saci_1754	0.155064072248617	7.65634687975523	0.670530896585585	0.85036676923306
Saci_2316	-0.1609700314203	8.01402570014013	0.67161160929737	0.850650928612613
Saci_1210	0.202981595073008	7.06642515739761	0.673694066154489	0.851398004958697
Saci_0366	-0.13010602230986	10.5078549003106	0.674950906266935	0.851398004958697
Saci_0863	-0.128595833393102	12.3460691719431	0.675227168191687	0.851398004958697
Saci_1059	0.172098251405077	7.30149970052181	0.675631045224022	0.851398004958697
Saci_1358	-0.136346968103276	11.5339035833268	0.676673663679382	0.851631112843633
Saci_0290	-0.147740393124193	7.9123052766662	0.680570691222959	0.855215447955568
Saci_1188	-0.130173412918429	11.1055079310455	0.681244128230467	0.855215447955568
Saci_0851	0.180539934978077	6.74195511725891	0.682292153664168	0.855449632056211
Saci_1820	-0.15056669347831	8.82299198657266	0.684077829394204	0.855779368102674
Saci_0849	0.165444914190571	7.91709861632904	0.684278769661151	0.855779368102674
Saci_0262	-0.155514222287997	9.44152927943504	0.693307879933799	0.865980785879575
Saci_1876	0.138669810713909	10.2616729997201	0.69572039437423	0.867895220341518
Saci_0422	0.133964093784669	8.98761911221632	0.697030293479765	0.867895220341518
Saci_0418	-0.118443641133232	9.0886335414971	0.697462624201945	0.867895220341518
Saci_1671	0.137854735909743	8.23489368663807	0.699126463575251	0.868876818936451
Saci_0306	0.172206453874804	7.10953397005452	0.700022048182505	0.868902367306535
Saci_1568	-0.182136313305037	7.04551073184296	0.701153280047069	0.869219983878576
Saci_2341	-0.189056683027885	7.22097764611739	0.702591450795753	0.869916846184767
Saci_0100	-0.134423313422112	8.73877110294909	0.703848898359351	0.870388488257579
Saci_0202	-0.113047366788533	9.62892999820501	0.705502556444155	0.871348306653042
Saci_0898	0.142287645096193	9.10527242276001	0.709609065638243	0.874937015008491
Saci_1761	0.165776645170369	7.51409526022528	0.710170427086449	0.874937015008491
Saci_0878	-0.145550479845925	8.19867483971283	0.715221232370931	0.878816590714673
Saci_1314	-0.116423103015949	10.2103114659551	0.715761379183032	0.878816590714673
Saci_2195	-0.245504430926122	10.7133768821837	0.715974442989094	0.878816590714673
Saci_0432	-0.116655028465022	9.30335348806833	0.718337400652128	0.879793466022043
Saci_0369	0.159003217367577	7.06289488910989	0.719212960776146	0.879793466022043
Saci_1197	0.14099921988055	7.600814071885	0.719428292457099	0.879793466022043
Saci_2109	-0.121130213782216	8.3930232500123	0.722093964278569	0.88163154250646
Saci_0763	-0.13400464283756	8.02649540211314	0.722707024773674	0.88163154250646
Saci_1802	0.121252283297716	8.50435761348639	0.72446340844425	0.882689772497105
Saci_0065	0.126947949238588	8.60183103661145	0.725705439117063	0.883119486572602
Saci_1764	-0.160143253918261	6.98456426464327	0.728933675311596	0.885962227153506
Saci_1914	0.142097638625394	7.71370039675519	0.733253491634402	0.88905819460484
Saci_2312	0.115596104439093	8.37618749883416	0.733271562317587	0.88905819460484
Saci_1050	-0.14994866958342	6.85804302520561	0.736252600934933	0.891381731863209
Saci_0865	-0.108194895544151	8.89147601651457	0.73698328485367	0.891381731863209
Saci_2163	-0.115718900275244	8.81448150848083	0.739001538851978	0.892735435620456
Saci_0313	0.105949820721307	9.54500683568881	0.741263738764716	0.894380185411134
Saci_1710	-0.138741070160102	8.17659153034418	0.748334735658905	0.901816010326811
Saci_0378	0.201728934063965	6.62350915789017	0.749987287943916	0.902711972034313
Saci_2328	0.110871499642051	8.36643006920939	0.751563472440391	0.903022054965794
Saci_2318	-0.101987554958849	10.4540434084299	0.752063685253486	0.903022054965794
Saci_0884	-0.107461444402097	8.49653436823982	0.75334340542842	0.903466185495677
Saci_2083	-0.128271772943001	8.32804720629591	0.75674189052374	0.906231842971345
Saci_1762	-0.103965006232725	8.73372374378006	0.757474752936774	0.906231842971345
Saci_1246	0.109171353935915	8.24633709828411	0.759725706638472	0.907831079051748
Saci_0766	-0.126842010336803	8.38469789034578	0.761825499807859	0.90924605926587
Saci_1833	0.0970177188182989	9.7772145191739	0.763767002771415	0.91046894808165
Saci_2153	-0.125560396371679	7.20773854788104	0.764796286317961	0.910602772558436
Saci_1256	0.0947220969763261	9.68364960883423	0.768689281328462	0.914141863903189
Saci_2326	-0.0910359259185137	9.44698953725885	0.771852296182244	0.915785471272114
Saci_0485	-0.112611943754882	9.12107393967602	0.771915850407613	0.915785471272114
Saci_1743	0.107414078302	7.79261188638315	0.775704109884972	0.91862148419912
Saci_1302	-0.107106018811515	8.07214692562255	0.776156520889287	0.91862148419912
Saci_1332	0.124040149750558	7.60897810136107	0.778941506864301	0.920820138471727
Saci_1095	0.1395226526337	7.16435981656828	0.781019499430757	0.92217879064773
Saci_0257	-0.101533000264908	8.49244415885204	0.783203237243175	0.922861872944516
Saci_1231	-0.0867233657605526	9.31928815936625	0.785317337415661	0.922861872944516
Saci_1101	-0.0803270644806056	9.2621744763339	0.785715156872994	0.922861872944516
Saci_0351	0.0868818567582382	10.7578949225239	0.786379033794288	0.922861872944516
Saci_1353	0.118325131784536	7.90859840290229	0.786811517188195	0.922861872944516
Saci_1041	0.0832116277560562	11.0860136941809	0.787324126846543	0.922861872944516
Saci_1548	0.128560083116769	6.79213290663988	0.78861448160802	0.922861872944516
Saci_1338	-0.0871444382861098	10.4087232684601	0.789032960855885	0.922861872944516
Saci_0154	0.101317959588508	8.1951297023438	0.790561744857744	0.923562132522047
Saci_0979	0.0948076881342893	9.69376622058643	0.791598137698764	0.923686193577993
Saci_1564	0.0878759028185787	8.47099373354759	0.793538721189031	0.923877556846106
Saci_1065	0.0989038521846723	7.91949362790231	0.79362291640456	0.923877556846106
Saci_0053	-0.146464994047032	6.86585410689392	0.794916346420428	0.924299686177382
Saci_0798	0.0896857285975343	8.76876706665846	0.796937957581039	0.925272561096835
Saci_1896	-0.0810813898392202	10.2243830173461	0.798016675232126	0.925272561096835
Saci_1667	0.125271897233146	6.97062480794188	0.800991604441665	0.925272561096835
Saci_0976	-0.149438672889562	6.70862266464312	0.802278935272535	0.925272561096835
Saci_2363	-0.0911752177293925	9.40104080075612	0.803568615248916	0.925272561096835
Saci_1031	-0.0858098785024773	9.91940331236418	0.803766419232035	0.925272561096835
Saci_0118	-0.109119158499816	6.91680224073613	0.804026975721215	0.925272561096835
Saci_0453	0.0825273419728591	9.04847724660577	0.804113817676041	0.925272561096835
Saci_1496	0.102747170523188	7.89470450344194	0.80413919458869	0.925272561096835
Saci_0892	0.097847881570048	8.51493520380282	0.806610722426418	0.927042184455362
Saci_0218	0.117321729977	6.81235480174584	0.809105387499131	0.928285319324003
Saci_1500	0.075681676214719	11.5737294975836	0.809562020679342	0.928285319324003
Saci_0312	0.0854955081802607	8.81441139347472	0.811166117504555	0.928677898602931
Saci_0117	0.0759596061757441	9.28621068458472	0.812322506144257	0.928677898602931
Saci_0879	0.0906222791776496	7.81344550679493	0.813062875452724	0.928677898602931
Saci_2238	-0.0832337169778906	8.78156695696802	0.814830878918421	0.928677898602931
Saci_0564	-0.0786260724663278	8.46131493645246	0.81516341468954	0.928677898602931
Saci_0946	0.116906535568829	7.10097215442355	0.815658858632383	0.928677898602931
Saci_1840	0.0830517844939556	8.29393087877952	0.81645096221587	0.928677898602931
Saci_0803	-0.0727832455365724	10.3934577938549	0.81760429904905	0.928925708187308
Saci_1297	-0.0722052770227362	9.17781785387791	0.8235443372256	0.934193919863637
Saci_0140	0.0765238211423733	8.87319381112292	0.824128713742886	0.934193919863637
Saci_0487	0.0680398842463932	11.4168991012666	0.825922870703277	0.934193919863637
Saci_1922	-0.13505614493843	6.6113683747987	0.826004291682048	0.934193919863637
Saci_0346	-0.0791104068363279	7.98020340685546	0.828534011547557	0.935988934546899
Saci_0392	0.067806989432755	11.6188193960308	0.830738179506074	0.937412513919923
Saci_1817	-0.0776906095919079	7.55690872282669	0.833135099666832	0.939050118012672
Saci_1911	0.0848466548139368	8.25075839754556	0.835174937830981	0.940281987830118
Saci_2096	-0.116461086914262	7.24958355596324	0.836370183097725	0.940561259134814
Saci_2348	0.0878610476947561	7.28832526967054	0.839080678977378	0.942325677656964
Saci_0347	-0.0667185114944926	10.2868007062418	0.839837084316629	0.942325677656964
Saci_0688	0.0628005738023118	10.6185101049544	0.842319031135899	0.944043789975111
Saci_1140	-0.0709500098656675	9.72843692456895	0.843846646296231	0.944689650250459
Saci_2057	-0.0975584303057513	8.49143988539862	0.846398404625472	0.94555753810146
Saci_1664	0.0604500806036189	11.2261453859748	0.846526335722254	0.94555753810146
Saci_0043	-0.0986936696797089	6.88025998976081	0.847624470162749	0.945720335810798
Saci_2343	0.0780777773357695	7.89002212201174	0.849611796582399	0.946058682008012
Saci_0379	-0.0576273745133843	9.71916229549849	0.850036554402186	0.946058682008012
Saci_1400	0.0626708155709718	7.8329050537986	0.850785904363701	0.946058682008012
Saci_0225	0.0901632475829427	7.36508812203875	0.852648308642455	0.947069094498835
Saci_0749	0.115784827836626	6.77292487150819	0.854611719051248	0.947875316251872
Saci_2161	0.0803194471987062	7.87427992093563	0.855283266225254	0.947875316251872
Saci_0510	-0.0535081563643449	8.77422250293259	0.861305202183594	0.949563274311777
Saci_2288	-0.0579447174341043	11.2564513945845	0.861564126344426	0.949563274311777
Saci_0883	-0.0598854791152765	10.0423544889924	0.861635179170477	0.949563274311777
Saci_0893	0.0554736537690651	9.6806356699906	0.861949606096111	0.949563274311777
Saci_1739	0.107575788960323	6.91731170970418	0.862476664479545	0.949563274311777
Saci_2236	0.0683372548238746	7.71505203064095	0.862854541751908	0.949563274311777
Saci_0977	0.0573207559670183	10.058177088519	0.863500137667205	0.949563274311777
Saci_2110	0.0853979658794366	8.25893053845641	0.86660017938532	0.951278686543794
Saci_1801	0.066623451851313	8.06309086552577	0.866976043627526	0.951278686543794
Saci_2350	-0.0529484459765	9.54541237443877	0.868289501067116	0.951668294215944
Saci_0617	-0.0657933629028855	7.82400439007367	0.872299674617831	0.955009456334626
Saci_1471	-0.0537401056169119	7.35191720996113	0.876418861420378	0.958462477302242
Saci_1061	0.0883051694997682	7.21264705618776	0.878018383275966	0.959155395591897
Saci_0701	0.0897418595756402	7.38835682991628	0.881150695302036	0.960116838856652
Saci_1409	0.0786309530243037	7.38285946321688	0.882377269706942	0.960116838856652
Saci_1038	0.0550973794865275	8.92873337019662	0.884510660214477	0.960116838856652
Saci_1223	-0.049026761369153	10.741841637324	0.885025103594693	0.960116838856652
Saci_1813	-0.087314815319865	7.59154805366323	0.88542243738769	0.960116838856652
Saci_1475	0.0790340042729101	7.2645082251852	0.885642338671051	0.960116838856652
Saci_2372	-0.0506259602311713	9.23081107955037	0.885666691231313	0.960116838856652
Saci_0634	-0.0470945038832699	7.47049972442171	0.889741041064487	0.961490099682369
Saci_0381	-0.0470164710601811	9.60400727846956	0.889828601952469	0.961490099682369
Saci_0267	0.0778865901890277	6.83997001753064	0.891824833025411	0.961490099682369
Saci_0636	0.0520410819235124	8.40104438207893	0.892361811007511	0.961490099682369
Saci_2319	-0.0420478893220895	8.35438062989641	0.893840396187296	0.961490099682369
Saci_2100	0.0599641279066166	8.04436206767437	0.893854544622962	0.961490099682369
Saci_0524	0.104053325799279	6.90204000823933	0.895141088224234	0.961490099682369
Saci_0603	-0.0612756966128573	7.56168892634309	0.895415662401549	0.961490099682369
Saci_1126	0.115568205187857	6.61635449167238	0.895647877347624	0.961490099682369
Saci_0966	0.041135094466669	11.6542546691896	0.896929545495675	0.961702764024252
Saci_2126	0.106822518876212	6.69054542959527	0.89861404396603	0.961702764024252
Saci_2317	0.0458642509510992	9.02828528254777	0.900296931153583	0.961702764024252
Saci_1552	-0.052145987996838	8.01207245180753	0.900541434358261	0.961702764024252
Saci_1428	-0.0451074025484734	9.09883528662847	0.900688389267427	0.961702764024252
Saci_0574	-0.053026154055128	7.68477189263154	0.902928437599372	0.963059010242939
Saci_1693	-0.059265933250808	6.79770285335033	0.90859226341341	0.963450738874653
Saci_0998	0.0417956375799095	9.63031547447283	0.909310076543365	0.963450738874653
Saci_0854	0.0705326147813025	7.01626939689234	0.909412870275783	0.963450738874653
Saci_1774	0.0385778646657485	10.7258946182328	0.91061287303481	0.963450738874653
Saci_1850	-0.0481889239104133	8.40042438498929	0.911352621455578	0.963450738874653
Saci_1746	0.0480582742052318	8.62598345265246	0.911573979228093	0.963450738874653
Saci_1673	0.0362649418724184	9.2437921943224	0.911677822372353	0.963450738874653
Saci_0277	0.038256783053554	10.973967063075	0.913010378791475	0.963450738874653
Saci_0149	-0.0586835869796645	7.68766773412087	0.914423817003305	0.963450738874653
Saci_2026	-0.0829583551423121	7.0022388039308	0.914460588815112	0.963450738874653
Saci_1655	-0.0335967103229488	9.05797764435249	0.915775003854401	0.963450738874653
Saci_2356	-0.0653493160430078	7.18028428125201	0.916234736977714	0.963450738874653
Saci_1521	0.0442135021790951	8.72471867625078	0.916631633641037	0.963450738874653
Saci_1480	0.0621297316500378	7.89092804294364	0.917189080370341	0.963450738874653
Saci_0857	-0.0414943800338062	8.38877053865803	0.917849344386124	0.963450738874653
Saci_0941	0.0313226432167286	12.7398398194078	0.923539328746458	0.96770162945436
Saci_0750	-0.0466503302353103	7.48324257256659	0.923848081291776	0.96770162945436
Saci_0030	0.0310392016537257	10.4635211692128	0.926454122625004	0.969042633636734
Saci_0837	0.0377159330061142	8.2649356221603	0.927080062391639	0.969042633636734
Saci_1711	0.030365029943553	10.8588633289056	0.931761642808876	0.972911999273621
Saci_0880	0.0390611481685725	8.64910801321395	0.934795165799817	0.9750542013017
Saci_0733	0.0324461992694024	8.92262750978492	0.941184084977234	0.979735070172995
Saci_0662	0.0275021278558243	9.04957538980298	0.941397521292162	0.979735070172995
Saci_1070	0.0258767896524856	9.82861798059179	0.942242690851169	0.979735070172995
Saci_0207	0.0227020937611054	11.692302452254	0.943747766652876	0.98027356933714
Saci_1411	0.0494242154801937	6.89694251825815	0.947045793033914	0.980533303344157
Saci_0756	0.0534461827175935	6.54233911891047	0.947369537435672	0.980533303344157
Saci_0967	0.0228450815795521	9.71130488147544	0.947528500639918	0.980533303344157
Saci_0547	-0.0222775005532017	9.52203786467078	0.947947604441481	0.980533303344157
Saci_0089	-0.0549878247172501	6.95771486514106	0.953552826916648	0.985304846127192
Saci_1282	0.0501868883856559	7.18535523564834	0.957390737006849	0.987250847866424
Saci_1406	-0.0281556202379012	7.07332133502159	0.957424538263209	0.987250847866424
Saci_1037	-0.0306633083872092	7.40901949196625	0.959917484684689	0.988154955426672
Saci_0144	-0.0167501256967139	10.326271909632	0.960291572997723	0.988154955426672
Saci_1731	-0.0254046831692083	7.62940270113303	0.965359895085726	0.990122512641494
Saci_1714	-0.0236848874816666	7.62048333442089	0.965561003136771	0.990122512641494
Saci_1015	-0.0229214625107714	8.80479871644485	0.965675931736661	0.990122512641494
Saci_1635	0.0216256739144247	7.74566405347844	0.966192059163754	0.990122512641494
Saci_1624	-0.0161023151577639	8.97109347368299	0.971426912293561	0.994460746296398
Saci_1758	0.0234040049646733	8.06615518946773	0.975553100220996	0.994558115659029
Saci_0679	0.029508990730806	8.26884689635163	0.977491507247059	0.994558115659029
Saci_2261	-0.0130563690181986	8.34002849829822	0.977594950024057	0.994558115659029
Saci_0428	-0.00992812028589847	11.0969159320988	0.977832340367364	0.994558115659029
Saci_1249	-0.0114196500120629	14.0571625380138	0.978023508090401	0.994558115659029
Saci_0848	-0.0181365165696751	8.31144119786676	0.978179242541409	0.994558115659029
Saci_0494	-0.0131168874941375	8.38062115271459	0.978533010069357	0.994558115659029
Saci_0736	-0.0149172516048221	8.62027960098734	0.980499959301438	0.995538302235509
Saci_0404	-0.00859819465276754	8.80863677727855	0.983285723044259	0.997347010197088
Saci_0886	-0.00848024785491797	9.04531266447843	0.985171052534795	0.998239648129644
Saci_1973	0.00582566469802259	10.671888605306	0.990858400740528	1
Saci_0663	0.0250701762532692	7.05751532638038	0.999999999999999	1
Saci_0942	-0.0197554797625692	7.95020151251475	0.999999999999999	1
Saci_1346	-0.019590828566182	7.01643020770918	1	1
Saci_1678	-0.000209829406815726	6.54913234520726	1	1
Saci_2167	-0.0299053949840561	7.25858362998228	1	1
Saci_0533	0.0457361786732181	6.78520992346472	1	1
Saci_1787	-0.027816087373285	6.54269251700451	1	1
Saci_2332	-0.0174319715112742	7.69710563327261	1	1
Saci_0148	0.0131190649132542	7.02940103439437	1	1
Saci_1614	-0.00812259104248464	7.3585323412742	1	1
Saci_0158	-0.003938848525835	8.04674495551389	1	1
Saci_1308	-0.000145413883476963	7.74749645980305	1	1
